"source_code","target_code","target_name"
"748061000006117","I26.9","Pulmonary Embolism"
"3353921000006110","I26.9","Pulmonary Embolism"
"8041571000006119","I26.9","Pulmonary Embolism"
"300556014","I26.9","Pulmonary Embolism"
"300964011","I26.9","Pulmonary Embolism"
"866261000006118","I26.9","Pulmonary Embolism"
"884751000006115","I26.9","Pulmonary Embolism"
"6452821000006114","I26.9","Pulmonary Embolism"
"4056781000006117","I26.9","Pulmonary Embolism"
"296938014","I26.9","Pulmonary Embolism"
"300541017","I26.9","Pulmonary Embolism"
"300559019","I26.9","Pulmonary Embolism"
"2162149016","I26.9","Pulmonary Embolism"
"5888791000006119","I26.9","Pulmonary Embolism"
"358931000006111","I26.9","Pulmonary Embolism"
"5057621000006119","I26.9","Pulmonary Embolism"
"3722741000006113","I26.9","Pulmonary Embolism"
"300563014","I26.9","Pulmonary Embolism"
"299719012","I26.9","Pulmonary Embolism"
"300234010","I26.9","Pulmonary Embolism"
"300536013","I26.9","Pulmonary Embolism"
"300561011","I26.9","Pulmonary Embolism"
"300710016","I26.9","Pulmonary Embolism"
"5574351000006111","I26.9","Pulmonary Embolism"
"2488381000000116","I26.9","Pulmonary Embolism"
"12107691000006119","I26.9","Pulmonary Embolism"
"4056981000006115","I26.9","Pulmonary Embolism"
"884631000006118","I26.9","Pulmonary Embolism"
"6348271000006116","I26.9","Pulmonary Embolism"
"359871000000116","I26.9","Pulmonary Embolism"
"360031000000113","I26.9","Pulmonary Embolism"
"742481000006118","I26.9","Pulmonary Embolism"
"1549601000006119","I26.9","Pulmonary Embolism"
"6580991000006118","I26.9","Pulmonary Embolism"
"12733151000006114","I26.9","Pulmonary Embolism"
"12728641000006110","I26.9","Pulmonary Embolism"
"5059381000006115","I26.9","Pulmonary Embolism"
"3984711000006118","I26.9","Pulmonary Embolism"
"3654851000006117","I26.9","Pulmonary Embolism"
"2691870012","I26.9","Pulmonary Embolism"
"6580651000006116","I26.9","Pulmonary Embolism"
"6568121000006118","I26.9","Pulmonary Embolism"
"251693011","I26.9","Pulmonary Embolism"
"2144741000000111","I26.9","Pulmonary Embolism"
"271633013","I26.9","Pulmonary Embolism"
"5011261000006110","I26.9","Pulmonary Embolism"
"4059051000006119","I26.9","Pulmonary Embolism"
"6694771000006115","I26.9","Pulmonary Embolism"
"5992311000006119","I26.9","Pulmonary Embolism"
"5560171000006116","I26.9","Pulmonary Embolism"
"5727391000006112","I26.9","Pulmonary Embolism"
"3345371000006113","I26.9","Pulmonary Embolism"
"884851000006114","I26.9","Pulmonary Embolism"
"12723621000006114","I26.9","Pulmonary Embolism"
"12705101000006115","I26.9","Pulmonary Embolism"
"395796013","I26.9","Pulmonary Embolism"
"411214011","I26.9","Pulmonary Embolism"
"452963015","I26.9","Pulmonary Embolism"
"411539015","I26.9","Pulmonary Embolism"
"483206018","I26.9","Pulmonary Embolism"
"6297018","I26.9","Pulmonary Embolism"
"75778012","I26.9","Pulmonary Embolism"
"300712012","I26.9","Pulmonary Embolism"
"300714013","I26.9","Pulmonary Embolism"
"302983010","I26.9","Pulmonary Embolism"
"2234411000000115","I26.9","Pulmonary Embolism"
"2234541000000115","I26.9","Pulmonary Embolism"
"2591991000006114","I26.9","Pulmonary Embolism"
"4668171000006118","I26.9","Pulmonary Embolism"
"5057801000006113","I26.9","Pulmonary Embolism"
"5727401000006114","I26.9","Pulmonary Embolism"
"6021731000006115","I26.9","Pulmonary Embolism"
"2866521000006111","I26.9","Pulmonary Embolism"
"909471000006114","I26.9","Pulmonary Embolism"
"914791000006117","I26.9","Pulmonary Embolism"
"350517010","I26.9","Pulmonary Embolism"
"271705017","I26.9","Pulmonary Embolism"
"272031013","I26.9","Pulmonary Embolism"
"272033011","I26.9","Pulmonary Embolism"
"272244011","I26.9","Pulmonary Embolism"
"1222321017","I26.9","Pulmonary Embolism"
"451479013","I26.9","Pulmonary Embolism"
"5014421000006115","I26.9","Pulmonary Embolism"
"3553621000006119","I26.9","Pulmonary Embolism"
"2725621000006114","I26.9","Pulmonary Embolism"
"296933017","I26.9","Pulmonary Embolism"
"296935012","I26.9","Pulmonary Embolism"
"297138017","I26.9","Pulmonary Embolism"
"300533017","I26.9","Pulmonary Embolism"
"300537016","I26.9","Pulmonary Embolism"
"300540016","I26.9","Pulmonary Embolism"
"272247016","I26.9","Pulmonary Embolism"
"4374441000006113","I26.9","Pulmonary Embolism"
"2234621000000111","I26.9","Pulmonary Embolism"
"2922191000006118","I26.9","Pulmonary Embolism"
"5011171000006110","I26.9","Pulmonary Embolism"
"30273012","I26.9","Pulmonary Embolism"
"98484016","I26.9","Pulmonary Embolism"
"128289017","I26.9","Pulmonary Embolism"
"3756351000006111","I26.9","Pulmonary Embolism"
"7855891000006114","I26.9","Pulmonary Embolism"
"5593331000006113","I26.9","Pulmonary Embolism"
"2377911000000114","I26.9","Pulmonary Embolism"
"300748014","I26.9","Pulmonary Embolism"
"302984016","I26.9","Pulmonary Embolism"
"300704016","I26.9","Pulmonary Embolism"
"296936013","I26.9","Pulmonary Embolism"
"300562016","I26.9","Pulmonary Embolism"
"300587011","I26.9","Pulmonary Embolism"
"300713019","I26.9","Pulmonary Embolism"
"2234371000000119","I26.9","Pulmonary Embolism"
"2377871000000112","I26.9","Pulmonary Embolism"
"30226018","I26.9","Pulmonary Embolism"
"87208017","I26.9","Pulmonary Embolism"
"12221301000006119","I26.9","Pulmonary Embolism"
"4403261000006113","I26.9","Pulmonary Embolism"
"3215871000006116","I26.9","Pulmonary Embolism"
"345723011","I26.9","Pulmonary Embolism"
"350533013","I26.9","Pulmonary Embolism"
"3244261000006119","I26.9","Pulmonary Embolism"
"7674011000006115","I26.9","Pulmonary Embolism"
"2936461000006116","I26.9","Pulmonary Embolism"
"851241000006115","I26.9","Pulmonary Embolism"
"324950011","I26.9","Pulmonary Embolism"
"499917019","I26.9","Pulmonary Embolism"
"6348281000006118","I26.9","Pulmonary Embolism"
"2608401000000118","I26.9","Pulmonary Embolism"
"64466019","I26.9","Pulmonary Embolism"
"3403521000006118","I26.9","Pulmonary Embolism"
"2162422011","I26.9","Pulmonary Embolism"
"6702781000006116","I26.9","Pulmonary Embolism"
"4778991000006118","I26.9","Pulmonary Embolism"
"350892013","I26.9","Pulmonary Embolism"
"1809151000006116","I26.9","Pulmonary Embolism"
"100811000006112","I26.9","Pulmonary Embolism"
"217601000000119","I26.9","Pulmonary Embolism"
"6041261000006115","I26.9","Pulmonary Embolism"
"3503839012","I26.9","Pulmonary Embolism"
"7054171000006115","I26.9","Pulmonary Embolism"
"3400671000006111","I26.9","Pulmonary Embolism"
"7609581000006110","I26.9","Pulmonary Embolism"
"6019821000006117","I26.9","Pulmonary Embolism"
"3636257010","I26.9","Pulmonary Embolism"
"1776621000006117","I26.9","Pulmonary Embolism"
"4666331000006118","I26.9","Pulmonary Embolism"
"4666711000006113","I26.9","Pulmonary Embolism"
"638821000006113","I26.9","Pulmonary Embolism"
"3244281000006112","I26.9","Pulmonary Embolism"
"2962491000006118","I26.9","Pulmonary Embolism"
"5559451000006118","I26.9","Pulmonary Embolism"
"2795114019","I26.9","Pulmonary Embolism"
"5574371000006118","I26.9","Pulmonary Embolism"
"1757951000006119","I26.9","Pulmonary Embolism"
"218541000000116","I26.9","Pulmonary Embolism"
"866221000006112","I26.9","Pulmonary Embolism"
"272034017","I26.9","Pulmonary Embolism"
"272035016","I26.9","Pulmonary Embolism"
"272246013","I26.9","Pulmonary Embolism"
"272283013","I26.9","Pulmonary Embolism"
"1141351000000111","I26.9","Pulmonary Embolism"
"491241000006118","I26.9","Pulmonary Embolism"
"1231106013","I26.9","Pulmonary Embolism"
"3731671000006117","I26.9","Pulmonary Embolism"
"169951000006111","I26.9","Pulmonary Embolism"
"5011651000006111","I26.9","Pulmonary Embolism"
"3984731000006112","I26.9","Pulmonary Embolism"
"3735111000006119","I26.9","Pulmonary Embolism"
"3462921000006119","I26.9","Pulmonary Embolism"
"8278561000006114","I26.9","Pulmonary Embolism"
"411540018","I26.9","Pulmonary Embolism"
"437622013","I26.9","Pulmonary Embolism"
"494431010","I26.9","Pulmonary Embolism"
"1230092014","I26.9","Pulmonary Embolism"
"1235925019","I26.9","Pulmonary Embolism"
"7273741000006119","I26.9","Pulmonary Embolism"
"5727371000006111","I26.9","Pulmonary Embolism"
"5233761000006119","I26.9","Pulmonary Embolism"
"1786921000006116","I26.9","Pulmonary Embolism"
"7598991000006116","I26.9","Pulmonary Embolism"
"12220761000006110","I26.9","Pulmonary Embolism"
"503317010","I26.9","Pulmonary Embolism"
"1232993010","I26.9","Pulmonary Embolism"
"451478017","I26.9","Pulmonary Embolism"
"1227369013","I26.9","Pulmonary Embolism"
"100701000006118","I26.9","Pulmonary Embolism"
"238621000006112","I26.9","Pulmonary Embolism"
"261021000006119","I26.9","Pulmonary Embolism"
"3978101000006118","I26.9","Pulmonary Embolism"
"884731000006110","I26.9","Pulmonary Embolism"
"884881000006118","I26.9","Pulmonary Embolism"
"905451000006118","I26.9","Pulmonary Embolism"
"905541000006119","I26.9","Pulmonary Embolism"
"649671000006118","I26.9","Pulmonary Embolism"
"36968017","I26.9","Pulmonary Embolism"
"7156221000006114","I26.9","Pulmonary Embolism"
"216701000006116","I26.9","Pulmonary Embolism"
"232951000006114","I26.9","Pulmonary Embolism"
"2751261000006119","I26.9","Pulmonary Embolism"
"359748014","I26.9","Pulmonary Embolism"
"395794011","I26.9","Pulmonary Embolism"
"3614321000006112","I26.9","Pulmonary Embolism"
"8009281000006110","I26.9","Pulmonary Embolism"
"271759019","I26.9","Pulmonary Embolism"
"300539018","I26.9","Pulmonary Embolism"
"300542012","I26.9","Pulmonary Embolism"
"300557017","I26.9","Pulmonary Embolism"
"300711017","I26.9","Pulmonary Embolism"
"304527018","I26.9","Pulmonary Embolism"
"251689017","I26.9","Pulmonary Embolism"
"4668151000006111","I26.9","Pulmonary Embolism"
"1749291000006113","I26.9","Pulmonary Embolism"
"6015601000006112","I26.9","Pulmonary Embolism"
"3358351000006111","I26.9","Pulmonary Embolism"
"2850821000006117","I26.9","Pulmonary Embolism"
"5574011000006113","I26.9","Pulmonary Embolism"
"271635018","I26.9","Pulmonary Embolism"
"271636017","I26.9","Pulmonary Embolism"
"271657013","I26.9","Pulmonary Embolism"
"271695015","I26.9","Pulmonary Embolism"
"272243017","I26.9","Pulmonary Embolism"
"272245012","I26.9","Pulmonary Embolism"
"I313","I30","Pericardial disease"
"395762018","I40","Myocarditis"
"101049016","I40","Myocarditis"
"299939019","I40","Myocarditis"
"299940017","I40","Myocarditis"
"299944014","I40","Myocarditis"
"299950016","I40","Myocarditis"
"300909015","I40","Myocarditis"
"300905014","I40","Myocarditis"
"905461000006116","I40","Myocarditis"
"77832010","I40","Myocarditis"
"299938010","I40","Myocarditis"
"299949016","I40","Myocarditis"
"300198015","I40","Myocarditis"
"300904013","I40","Myocarditis"
"299928017","I40","Myocarditis"
"39670013","I40","Myocarditis"
"62911012","I40","Myocarditis"
"141891015","I40","Myocarditis"
"299890019","I40","Myocarditis"
"299955014","I40","Myocarditis"
"299958011","I40","Myocarditis"
"300887019","I40","Myocarditis"
"11922861000006118","I40","Myocarditis"
"11922871000006113","I40","Myocarditis"
"395758012","I40","Myocarditis"
"26378016","I40","Myocarditis"
"453243010","I40","Myocarditis"
"299875018","I40","Myocarditis"
"3373601000006113","I40","Myocarditis"
"299901010","I40","Myocarditis"
"300891012","I40","Myocarditis"
"299891015","I40","Myocarditis"
"299888015","I40","Myocarditis"
"5492081000006114","I40","Myocarditis"
"3324761000006115","I40","Myocarditis"
"I40","I40","Myocarditis"
"I401","I40","Myocarditis"
"I408","I40","Myocarditis"
"I409","I40","Myocarditis"
"I41","I40","Myocarditis"
"I418","I40","Myocarditis"
"I514","I40","Myocarditis"
"I30","I40","Myocarditis"
"I300","I40","Myocarditis"
"I308","I40","Myocarditis"
"I309","I40","Myocarditis"
"I310","I40","Myocarditis"
"I311","I40","Myocarditis"
"I32","I40","Myocarditis"
"I328","I40","Myocarditis"
"12726511000006111","I38","Endocarditis"
"12733071000006117","I38","Endocarditis"
"287257017","I38","Endocarditis"
"287258010","I38","Endocarditis"
"287260012","I38","Endocarditis"
"37702016","I38","Endocarditis"
"101445019","I38","Endocarditis"
"111993011","I38","Endocarditis"
"146107014","I38","Endocarditis"
"286396016","I38","Endocarditis"
"287261011","I38","Endocarditis"
"287617014","I38","Endocarditis"
"299902015","I38","Endocarditis"
"299912010","I38","Endocarditis"
"300025011","I38","Endocarditis"
"442438016","I38","Endocarditis"
"1228214010","I38","Endocarditis"
"1232165012","I38","Endocarditis"
"884231000006115","I38","Endocarditis"
"989121000006117","I38","Endocarditis"
"287262016","I38","Endocarditis"
"299920012","I38","Endocarditis"
"299922016","I38","Endocarditis"
"299923014","I38","Endocarditis"
"299924015","I38","Endocarditis"
"299927010","I38","Endocarditis"
"300020018","I38","Endocarditis"
"122761000006114","I38","Endocarditis"
"642031000006116","I38","Endocarditis"
"299921011","I38","Endocarditis"
"3377101000006113","I38","Endocarditis"
"4744071000006110","I38","Endocarditis"
"3377081000006117","I38","Endocarditis"
"3699441000006110","I38","Endocarditis"
"300024010","I38","Endocarditis"
"3699451000006112","I38","Endocarditis"
"300027015","I38","Endocarditis"
"12704741000006115","I38","Endocarditis"
"299919018","I38","Endocarditis"
"299925019","I38","Endocarditis"
"299926018","I38","Endocarditis"
"287628013","I38","Endocarditis"
"299915012","I38","Endocarditis"
"3377091000006119","I38","Endocarditis"
"4777071000006119","I38","Endocarditis"
"299913017","I38","Endocarditis"
"2535847014","I38","Endocarditis"
"299917016","I38","Endocarditis"
"178506011","I38","Endocarditis"
"4063851000006116","I38","Endocarditis"
"12728221000006117","I38","Endocarditis"
"884241000006113","I38","Endocarditis"
"3377071000006115","I38","Endocarditis"
"395761013","I38","Endocarditis"
"58154014","I38","Endocarditis"
"4744051000006117","I38","Endocarditis"
"299911015","I38","Endocarditis"
"2478914019","I38","Endocarditis"
"105628012","I38","Endocarditis"
"379761000006111","I38","Endocarditis"
"5890161000006112","I38","Endocarditis"
"415402011","I38","Endocarditis"
"740161000006116","I38","Endocarditis"
"B376","I38","Endocarditis"
"I33","I38","Endocarditis"
"I330","I38","Endocarditis"
"I339","I38","Endocarditis"
"I38","I38","Endocarditis"
"I39","I38","Endocarditis"
"I398","I38","Endocarditis"
"B23","B20","AIDS or HIV diagnosis"
"Z21","B20","AIDS or HIV diagnosis"
"B20","B20","AIDS or HIV diagnosis"
"B24","B20","AIDS or HIV diagnosis"
"R75","B20","AIDS or HIV diagnosis"
"B22","B20","AIDS or HIV diagnosis"
"B21","B20","AIDS or HIV diagnosis"
"F024","B20","AIDS or HIV diagnosis"
"J45","J45","Asthma"
"J46","J45","Asthma"
"11932351000006110","J40","Chronic Obstructive Pulmonic Disease"
"11932361000006112","J40","Chronic Obstructive Pulmonic Disease"
"301450011","J40","Chronic Obstructive Pulmonic Disease"
"301451010","J40","Chronic Obstructive Pulmonic Disease"
"301460019","J40","Chronic Obstructive Pulmonic Disease"
"301463017","J40","Chronic Obstructive Pulmonic Disease"
"301464011","J40","Chronic Obstructive Pulmonic Disease"
"1916531000006115","J40","Chronic Obstructive Pulmonic Disease"
"457168017","J40","Chronic Obstructive Pulmonic Disease"
"457169013","J40","Chronic Obstructive Pulmonic Disease"
"457171013","J40","Chronic Obstructive Pulmonic Disease"
"pulmonary","J40","Chronic Obstructive Pulmonic Disease"
"8235131000006118","J40","Chronic Obstructive Pulmonic Disease"
"1811741000006117","J40","Chronic Obstructive Pulmonic Disease"
"1813881000006119","J40","Chronic Obstructive Pulmonic Disease"
"1948051000006112","J40","Chronic Obstructive Pulmonic Disease"
"553211000006119","J40","Chronic Obstructive Pulmonic Disease"
"990651000006112","J40","Chronic Obstructive Pulmonic Disease"
"475431013","J40","Chronic Obstructive Pulmonic Disease"
"12489801000006116","J40","Chronic Obstructive Pulmonic Disease"
"2423731000000115","J40","Chronic Obstructive Pulmonic Disease"
"8058301000006110","J40","Chronic Obstructive Pulmonic Disease"
"851261000006116","J40","Chronic Obstructive Pulmonic Disease"
"301444018","J40","Chronic Obstructive Pulmonic Disease"
"301458016","J40","Chronic Obstructive Pulmonic Disease"
"301468014","J40","Chronic Obstructive Pulmonic Disease"
"1656601000006119","J40","Chronic Obstructive Pulmonic Disease"
"27096010","J40","Chronic Obstructive Pulmonic Disease"
"8316481000006116","J40","Chronic Obstructive Pulmonic Disease"
"2578881000006118","J40","Chronic Obstructive Pulmonic Disease"
"299001000000116","J40","Chronic Obstructive Pulmonic Disease"
"269761000006112","J40","Chronic Obstructive Pulmonic Disease"
"2009511000006113","J40","Chronic Obstructive Pulmonic Disease"
"2010061000006113","J40","Chronic Obstructive Pulmonic Disease"
"8288261000006119","J40","Chronic Obstructive Pulmonic Disease"
"9317341000006115","J40","Chronic Obstructive Pulmonic Disease"
"4781421000006111","J40","Chronic Obstructive Pulmonic Disease"
"4733021000006111","J40","Chronic Obstructive Pulmonic Disease"
"1230190015","J40","Chronic Obstructive Pulmonic Disease"
"1839331000006117","J40","Chronic Obstructive Pulmonic Disease"
"12626281000006113","J40","Chronic Obstructive Pulmonic Disease"
"1488424013","J40","Chronic Obstructive Pulmonic Disease"
"1488856013","J40","Chronic Obstructive Pulmonic Disease"
"1780380013","J40","Chronic Obstructive Pulmonic Disease"
"1780381012","J40","Chronic Obstructive Pulmonic Disease"
"113497011","J40","Chronic Obstructive Pulmonic Disease"
"4733011000006115","J40","Chronic Obstructive Pulmonic Disease"
"8312921000006111","J40","Chronic Obstructive Pulmonic Disease"
"1856571000006116","J40","Chronic Obstructive Pulmonic Disease"
"4732991000006119","J40","Chronic Obstructive Pulmonic Disease"
"4781821000006113","J40","Chronic Obstructive Pulmonic Disease"
"845451000006118","J40","Chronic Obstructive Pulmonic Disease"
"1704581000006119","J40","Chronic Obstructive Pulmonic Disease"
"909711000006111","J40","Chronic Obstructive Pulmonic Disease"
"909721000006115","J40","Chronic Obstructive Pulmonic Disease"
"396109014","J40","Chronic Obstructive Pulmonic Disease"
"1882421000006113","J40","Chronic Obstructive Pulmonic Disease"
"1882431000006111","J40","Chronic Obstructive Pulmonic Disease"
"1882441000006118","J40","Chronic Obstructive Pulmonic Disease"
"12704691000006117","J40","Chronic Obstructive Pulmonic Disease"
"2716351000006113","J40","Chronic Obstructive Pulmonic Disease"
"8120981000006112","J40","Chronic Obstructive Pulmonic Disease"
"8294671000006116","J40","Chronic Obstructive Pulmonic Disease"
"939991000006112","J40","Chronic Obstructive Pulmonic Disease"
"940131000006118","J40","Chronic Obstructive Pulmonic Disease"
"940151000006113","J40","Chronic Obstructive Pulmonic Disease"
"940161000006110","J40","Chronic Obstructive Pulmonic Disease"
"967571000006116","J40","Chronic Obstructive Pulmonic Disease"
"977901000006111","J40","Chronic Obstructive Pulmonic Disease"
"1704561000006112","J40","Chronic Obstructive Pulmonic Disease"
"1704571000006117","J40","Chronic Obstructive Pulmonic Disease"
"301448015","J40","Chronic Obstructive Pulmonic Disease"
"4510801000006114","J40","Chronic Obstructive Pulmonic Disease"
"1683181000000112","J40","Chronic Obstructive Pulmonic Disease"
"396108018","J40","Chronic Obstructive Pulmonic Disease"
"1784071000006113","J40","Chronic Obstructive Pulmonic Disease"
"1785171000006113","J40","Chronic Obstructive Pulmonic Disease"
"405121000000111","J40","Chronic Obstructive Pulmonic Disease"
"2199261000000110","J40","Chronic Obstructive Pulmonic Disease"
"8294651000006114","J40","Chronic Obstructive Pulmonic Disease"
"19421011","J40","Chronic Obstructive Pulmonic Disease"
"7484341000006112","J40","Chronic Obstructive Pulmonic Disease"
"3011135010","J40","Chronic Obstructive Pulmonic Disease"
"2009501000006110","J40","Chronic Obstructive Pulmonic Disease"
"424365019","J40","Chronic Obstructive Pulmonic Disease"
"2009451000006113","J40","Chronic Obstructive Pulmonic Disease"
"8287171000006115","J40","Chronic Obstructive Pulmonic Disease"
"839001000006111","J40","Chronic Obstructive Pulmonic Disease"
"301835010","J40","Chronic Obstructive Pulmonic Disease"
"396110016","J40","Chronic Obstructive Pulmonic Disease"
"11932331000006115","J40","Chronic Obstructive Pulmonic Disease"
"885301000006119","J40","Chronic Obstructive Pulmonic Disease"
"301453013","J40","Chronic Obstructive Pulmonic Disease"
"189761000000117","J40","Chronic Obstructive Pulmonic Disease"
"8219501000006114","J40","Chronic Obstructive Pulmonic Disease"
"1882371000006118","J40","Chronic Obstructive Pulmonic Disease"
"8058321000006117","J40","Chronic Obstructive Pulmonic Disease"
"8244871000006114","J40","Chronic Obstructive Pulmonic Disease"
"3873191000006110","J40","Chronic Obstructive Pulmonic Disease"
"508562012","J40","Chronic Obstructive Pulmonic Disease"
"8235101000006114","J40","Chronic Obstructive Pulmonic Disease"
"1824071000006115","J40","Chronic Obstructive Pulmonic Disease"
"555461000006119","J40","Chronic Obstructive Pulmonic Disease"
"2578901000006116","J40","Chronic Obstructive Pulmonic Disease"
"1484971019","J40","Chronic Obstructive Pulmonic Disease"
"1488423019","J40","Chronic Obstructive Pulmonic Disease"
"3764031000006119","J40","Chronic Obstructive Pulmonic Disease"
"301456017","J40","Chronic Obstructive Pulmonic Disease"
"301470017","J40","Chronic Obstructive Pulmonic Disease"
"4733031000006114","J40","Chronic Obstructive Pulmonic Disease"
"314261000000118","J40","Chronic Obstructive Pulmonic Disease"
"7484351000006114","J40","Chronic Obstructive Pulmonic Disease"
"555471000006114","J40","Chronic Obstructive Pulmonic Disease"
"640491000006111","J40","Chronic Obstructive Pulmonic Disease"
"967531000006119","J40","Chronic Obstructive Pulmonic Disease"
"4781471000006112","J40","Chronic Obstructive Pulmonic Disease"
"1784371000006111","J40","Chronic Obstructive Pulmonic Disease"
"966841000006111","J40","Chronic Obstructive Pulmonic Disease"
"885311000006116","J40","Chronic Obstructive Pulmonic Disease"
"3921361000006112","J40","Chronic Obstructive Pulmonic Disease"
"301457014","J40","Chronic Obstructive Pulmonic Disease"
"301459012","J40","Chronic Obstructive Pulmonic Disease"
"301836011","J40","Chronic Obstructive Pulmonic Disease"
"2219551000000113","J40","Chronic Obstructive Pulmonic Disease"
"516801000000112","J40","Chronic Obstructive Pulmonic Disease"
"301572010","J40","Chronic Obstructive Pulmonic Disease"
"105519017","J40","Chronic Obstructive Pulmonic Disease"
"216596014","J40","Chronic Obstructive Pulmonic Disease"
"2152091000000112","J40","Chronic Obstructive Pulmonic Disease"
"8294561000006110","J40","Chronic Obstructive Pulmonic Disease"
"3611791000006110","J40","Chronic Obstructive Pulmonic Disease"
"2716231000006114","J40","Chronic Obstructive Pulmonic Disease"
"6763231000006119","J40","Chronic Obstructive Pulmonic Disease"
"9337016","J40","Chronic Obstructive Pulmonic Disease"
"2308511000000113","J40","Chronic Obstructive Pulmonic Disease"
"301545019","J40","Chronic Obstructive Pulmonic Disease"
"301455018","J40","Chronic Obstructive Pulmonic Disease"
"301477019","J40","Chronic Obstructive Pulmonic Disease"
"2219861000000114","J40","Chronic Obstructive Pulmonic Disease"
"2240631000000119","J40","Chronic Obstructive Pulmonic Disease"
"940141000006111","J40","Chronic Obstructive Pulmonic Disease"
"1704541000006113","J40","Chronic Obstructive Pulmonic Disease"
"301469018","J40","Chronic Obstructive Pulmonic Disease"
"87480013","J40","Chronic Obstructive Pulmonic Disease"
"2716321000006116","J40","Chronic Obstructive Pulmonic Disease"
"3228301000006115","J40","Chronic Obstructive Pulmonic Disease"
"12728161000006116","J40","Chronic Obstructive Pulmonic Disease"
"139979010","J40","Chronic Obstructive Pulmonic Disease"
"285104011","J40","Chronic Obstructive Pulmonic Disease"
"1704551000006110","J40","Chronic Obstructive Pulmonic Disease"
"11932341000006113","J40","Chronic Obstructive Pulmonic Disease"
"1856491000006119","J40","Chronic Obstructive Pulmonic Disease"
"1856501000006110","J40","Chronic Obstructive Pulmonic Disease"
"1771201000006116","J40","Chronic Obstructive Pulmonic Disease"
"8249051000006111","J40","Chronic Obstructive Pulmonic Disease"
"8125721000006119","J40","Chronic Obstructive Pulmonic Disease"
"1823851000006119","J40","Chronic Obstructive Pulmonic Disease"
"4781431000006114","J40","Chronic Obstructive Pulmonic Disease"
"1573111000000115","J40","Chronic Obstructive Pulmonic Disease"
"6763251000006114","J40","Chronic Obstructive Pulmonic Disease"
"5516841000006119","J40","Chronic Obstructive Pulmonic Disease"
"3764021000006117","J40","Chronic Obstructive Pulmonic Disease"
"1856591000006115","J40","Chronic Obstructive Pulmonic Disease"
"977891000006112","J40","Chronic Obstructive Pulmonic Disease"
"998281000006115","J40","Chronic Obstructive Pulmonic Disease"
"199481000000116","J40","Chronic Obstructive Pulmonic Disease"
"990641000006110","J40","Chronic Obstructive Pulmonic Disease"
"977911000006114","J40","Chronic Obstructive Pulmonic Disease"
"1813871000006117","J40","Chronic Obstructive Pulmonic Disease"
"301539010","J40","Chronic Obstructive Pulmonic Disease"
"506053014","J40","Chronic Obstructive Pulmonic Disease"
"1484924013","J40","Chronic Obstructive Pulmonic Disease"
"1683221000000119","J40","Chronic Obstructive Pulmonic Disease"
"2578911000006118","J40","Chronic Obstructive Pulmonic Disease"
"1880061000006110","J40","Chronic Obstructive Pulmonic Disease"
"1704531000006115","J40","Chronic Obstructive Pulmonic Disease"
"1811661000006110","J40","Chronic Obstructive Pulmonic Disease"
"2160051010","J40","Chronic Obstructive Pulmonic Disease"
"8260631000006112","J40","Chronic Obstructive Pulmonic Disease"
"9317331000006113","J40","Chronic Obstructive Pulmonic Disease"
"967581000006118","J40","Chronic Obstructive Pulmonic Disease"
"7484331000006119","J40","Chronic Obstructive Pulmonic Disease"
"508561017","J40","Chronic Obstructive Pulmonic Disease"
"1222334016","J40","Chronic Obstructive Pulmonic Disease"
"1222335015","J40","Chronic Obstructive Pulmonic Disease"
"198471000000111","J40","Chronic Obstructive Pulmonic Disease"
"12759361000006112","J40","Chronic Obstructive Pulmonic Disease"
"4781461000006117","J40","Chronic Obstructive Pulmonic Disease"
"123588010","J40","Chronic Obstructive Pulmonic Disease"
"1763751000006117","J40","Chronic Obstructive Pulmonic Disease"
"1765681000000110","J40","Chronic Obstructive Pulmonic Disease"
"285100019","J40","Chronic Obstructive Pulmonic Disease"
"11927551000006115","E08","Diabetes Mellitus"
"12331221000006112","E08","Diabetes Mellitus"
"12331231000006110","E08","Diabetes Mellitus"
"12332271000006117","E08","Diabetes Mellitus"
"12332281000006119","E08","Diabetes Mellitus"
"12332751000006115","E08","Diabetes Mellitus"
"12332761000006118","E08","Diabetes Mellitus"
"12334611000006115","E08","Diabetes Mellitus"
"12334621000006111","E08","Diabetes Mellitus"
"12336111000006119","E08","Diabetes Mellitus"
"12336121000006110","E08","Diabetes Mellitus"
"12363661000006113","E08","Diabetes Mellitus"
"12363671000006118","E08","Diabetes Mellitus"
"12363721000006110","E08","Diabetes Mellitus"
"12370271000006116","E08","Diabetes Mellitus"
"12370281000006118","E08","Diabetes Mellitus"
"125705011","E08","Diabetes Mellitus"
"12702361000006111","E08","Diabetes Mellitus"
"12702371000006116","E08","Diabetes Mellitus"
"12702381000006118","E08","Diabetes Mellitus"
"12704941000006117","E08","Diabetes Mellitus"
"12704951000006115","E08","Diabetes Mellitus"
"12705001000006119","E08","Diabetes Mellitus"
"12705071000006113","E08","Diabetes Mellitus"
"1667941000000112","E08","Diabetes Mellitus"
"1780311019","E08","Diabetes Mellitus"
"197984010","E08","Diabetes Mellitus"
"2156000010","E08","Diabetes Mellitus"
"2288011000000114","E08","Diabetes Mellitus"
"2288041000000110","E08","Diabetes Mellitus"
"2476117016","E08","Diabetes Mellitus"
"292482014","E08","Diabetes Mellitus"
"292538019","E08","Diabetes Mellitus"
"292540012","E08","Diabetes Mellitus"
"292541011","E08","Diabetes Mellitus"
